tekrar,ort1,ort5,ort30
114,13.765473020743508,5.553046048817165,10.45198940479893
115,5.298569727712625,12.954669393981396,8.707102195664078
116,5.967372675889969,12.09501226866905,11.801615734459016
117,0.1413193039300312,7.133308281916928,12.718880775036764
118,0.002139920301716734,8.765686349546895,5.631482708066176
119,8.690255209417414,13.541221333093693,8.926362233249145
120,26.908736606175136,13.15149401598801,11.805001818059278
121,0.8671931036820949,5.367421234536694,7.926729289716753
122,15.787661633239404,8.731307761043258,11.096212419675057
123,2.848030361143384,19.656205835595603,11.246115225623367
124,9.704160905232207,8.109220200060342,11.090564611304009
125,13.937420461019034,5.801734210212449,11.049693479685851
126,31.319390401908368,17.264960347984122,8.558050583977414
127,11.04058485644813,10.934664891788014,10.61196301454254
128,10.089776921246509,14.757354970404085,10.058544727281996
129,1.6813573856980353,6.67529007152866,7.9182167003408335
130,3.760656404505152,9.550205834534697,9.158391784931876
131,8.748259989203065,5.543569354569334,11.202893992204997
132,14.676250951175382,14.94180567670927,11.98017742015497
133,29.94444340711404,10.067307423624268,11.959913273725476
134,6.772520154287448,4.474971219075316,8.905956618486128
135,12.746550783826086,16.69467112450737,10.732644564339312
136,1.4486923826536438,6.3107430885251725,12.95214248905097
137,2.5222184507632672,8.010555078623243,7.947917416477008
138,8.865730037861034,7.285087728877187,11.121529299515364
139,31.76713790654646,5.128333618425962,8.54910578399746
140,20.8742366142176,8.930296968354378,11.536023337037134
141,7.026348270488103,6.584322036068693,13.794281263994435
142,0.8821196126270454,5.273246084399601,10.464714948716276
143,11.042930138796686,5.076263131789534,7.872743246730354
144,27.342285723324295,4.3025636319606635,10.646944515249682
145,15.298782055189802,15.529065750962769,13.710721478919531
146,24.6529393969861,5.044021162905321,8.24980305875594
147,3.652895531459997,4.302857077689599,9.22515096116816
148,5.31094912783108,4.994911017343847,8.641554302573011
149,16.502338273339653,4.080730323846104,11.533361688755422
150,7.340335974658683,10.70102315909526,8.026474272016992
151,2.190234397040386,6.8142726431774205,10.001248770162446
152,0.14232679307328377,12.158851495043306,6.813936192336109
153,1.1219933688601524,5.828905814867308,8.125097861711717
154,21.872116926338496,12.553362184685804,8.98037025061245
155,0.5274210441631058,2.6324375749896856,10.872354219731077
156,4.26205476826526,13.29751404193559,7.580283286440404
157,4.360317561390106,8.086012262897412,9.081118742467133
158,14.676507963893199,9.293142828998784,8.060488901387313
159,0.2612863618682263,13.224654363035706,9.866186910312585
160,7.141417144189003,6.532374520501611,8.179493655604182
161,3.9713993864611776,4.057831978181914,7.628747132910285
162,3.6193406461338666,20.608991637892096,11.256078561964623
163,3.945885949278637,13.938781165762057,8.816644686348448
164,1.2939464079966083,11.723985452338543,8.760577821560576
165,29.716674551460187,9.260868420655502,8.401488551511887
166,8.477404689939746,1.9790884201442815,6.55897763910337
167,16.34440978367703,7.433307142260865,9.909668954090963
168,1.671065948121382,10.70892006820954,11.035092558730272
169,7.331647684298552,16.028841344208352,9.89368117073113
170,5.684680983103517,4.6159315461523835,10.507311869745983
171,4.101041464452033,5.018213095531163,9.207083216470998
172,9.11849620819378,6.400622276086322,11.099779506381855
173,11.347524576395484,11.629042419322769,13.935812290579372
174,0.7204231059631752,6.463950012280352,13.011970202695698
175,5.0942172615478025,4.702186560242467,8.662032477238094
176,2.1752677237969036,5.557615298779327,10.372051851338751
177,25.44089320223969,7.521999149355203,10.345965173980357
178,0.46291709879131376,6.755506000439328,7.754926727837048
179,7.8694467409224504,8.939328099511776,11.062716822918864
180,18.262285772180608,3.751164038188674,11.268261081457938
181,6.011531418790451,3.15152320471841,10.836987339287113
182,14.053128539125192,8.113282457056236,8.585761536825714
183,2.0890699109406277,12.664563381848561,8.328545460339262
184,12.411399999296009,14.99823161228893,10.849789784932726
185,21.022345459293085,5.280949167322276,9.7349579647694
186,1.3827379532730568,12.337795994168747,9.15213186282409
187,7.548876012127986,8.227488080555274,11.225762852571382
188,15.390211573342754,6.8987705720319,15.594169759961767
189,7.2743362253523,6.453897834635681,9.94999612909467
190,31.37006874856599,7.6561998571441965,8.470924265946243
191,1.7481859056653606,10.3310432008527,7.217388791648476
192,18.603042454567305,5.238972267237911,10.596788636675573
193,4.942494984890544,7.181207883603596,11.058685515960784
194,5.540015604173509,4.905195263765367,11.207089085673681
195,5.345836026081755,3.300106627855539,9.879729078827244
196,0.8192486029862018,17.898226309832673,10.785670154419215
197,3.6371288147289627,11.538358973484485,8.521685304339679
198,4.216950636535046,10.92464765070346,9.299900513975501
199,3.057695891446893,4.4216842809404815,10.344580744552479
200,6.8836347685611905,10.029632822144467,9.513187226720467
201,15.152558778076958,1.4484449049364327,9.465728732918835
202,5.374047271250382,23.36967998984339,10.351060384362096
203,6.305487497282285,13.57025672965411,9.528606719809607
204,3.942125599694072,8.58071417779697,7.78902713113746
205,6.578819415290767,5.464053295267647,8.638996143088324
206,1.2795340220949165,20.65388035891346,10.032671886618997
207,15.925929346825423,5.062857955335824,10.286880088555993
208,15.931315774918557,11.018449291106416,8.000877361525601
209,16.936478119655117,10.512100361530754,9.700941409210973
210,18.83019477275665,1.831774450957381,8.058027294904184
211,2.6309979176982305,11.110650369353642,14.565867412092985
212,30.720492764683247,7.629559564024038,8.938891862799304
213,21.088354980794282,13.779708376023851,11.331470406495166
214,10.375525844352751,3.471922858513228,9.954486229509007
215,5.242528038598196,8.706571013953987,11.851054727427227
216,15.293052367503696,9.094776571289076,11.347326487918933
217,18.937487254573934,3.6264083392127695,8.80997291281597
218,11.098723237513557,7.809070018433097,11.89822070114534
219,32.49299484034312,10.020554709748618,8.862431766027191
220,4.3378767203150055,8.025079320528956,9.85558789065941
221,1.7050262412565904,3.5046022310994522,8.322627336925732
222,8.255421785641765,8.02613566680843,11.039214847363159
223,8.494086618231295,9.068912348099563,12.323959106166763
224,7.7301050653053975,8.706575442422823,13.634076553380083
225,1.1618949581582678,6.670579668323398,10.433001241510036
226,12.588251952079816,18.749135888418728,8.088162066280786
227,8.114798228822728,15.053938957097728,9.047948738242706
228,8.394257979630021,7.402279840532711,7.372502026741691
229,2.4135214188712886,7.498154419803178,8.863552558818204
230,3.4913220506793827,9.502703652293343,13.384121981286
231,3.121123513524216,16.640611868578972,13.173201786861947
232,8.113321537206469,10.061107343939055,12.215169068701629
233,1.0697931298457706,13.552071429984224,8.873049440741227
234,3.0613491005384335,13.063767895985984,9.786617884232639
235,30.98333790358229,16.56393699442019,9.524834634499035
236,1.878670094225407,5.629884539345711,8.885293259064051
237,11.53746499380408,10.076354259672579,12.24822956784305
238,14.23426227863262,7.476953720442405,11.810381601966238
239,12.81423898475286,9.4415392060569,9.013913307794708
240,2.051749426511428,11.41459053522178,8.902299399289193
241,9.944861777714493,8.631834852278987,13.438924958760682
242,7.064891860603334,6.748548463903087,10.430152115995718
243,3.2405020982068926,9.363424643953227,11.462866744924915
244,18.164081805568852,8.529610661767311,11.560860512125112
245,3.439507422429829,8.582283115090837,9.972564778990243
246,3.777552777112191,6.782298206680808,7.678690501093242
247,3.0226562980643554,7.152540265891659,10.383447316454584
248,0.6494295298220889,12.366154015786197,10.581717411089715
249,5.30420241110728,14.738584450534324,14.322798833048925
250,22.83312704899472,4.05253056377269,9.883641718926782
251,14.99594292602609,9.591890943650494,11.58957043793032
252,5.353373599396411,10.606318153267804,10.277666273016953
253,0.15550270105295955,12.088878305856664,11.10639684517276
254,1.0142373423509277,3.8159347102363745,11.314964561343663
255,0.23245806962982804,9.921472773684275,7.6368448562506055
256,1.3127145036689647,12.48613373037808,11.24033105650273
257,11.578099436471334,14.45463419827737,9.123267488444807
258,8.591570236340647,9.340443340569376,8.691342746701425
259,27.506095086474136,2.468661965933623,8.927444597306769
260,4.312550563728907,4.055353513186697,6.140816579915294
261,15.130227657656818,3.678978649661238,9.712783402603053
262,9.345948884029431,11.507563550299585,11.848031897583335
263,10.633911994660838,14.48565760023757,11.21649762396142
264,9.548882082143834,7.710198251811754,10.698505243998929
265,25.868591238093888,13.820354075483726,11.96886997047786
266,3.7989053673327913,18.057445350661133,9.727964256390054
267,2.4288237132148995,17.084078792704304,8.61264338830856
268,6.211425598369789,7.058360551107599,9.226198845464243
269,38.68586004284015,5.411258973327818,7.734031216594647
270,21.07044646878773,12.28703249448339,7.842246930142592
271,11.598393806084855,9.695328958771087,8.955773143405363
272,19.754475046885883,3.76268116026264,9.694571054133077
273,11.438304834110733,7.389163121534692,9.448034920426744
274,25.73502112076711,2.5519152182318723,7.748870449854412
275,4.92735744215891,6.045803542946797,10.759077389960172
276,29.38664529822729,10.870498665304149,14.453162787869099
277,4.405503207256228,10.3770721047178,11.711297453810458
278,13.294865985659255,2.6734909950054595,6.7010273010145225
279,5.7401635780081905,14.797116832731385,7.7515332208114405
280,0.2394778719258236,7.878398804484502,10.322804711801478
281,11.884296482512116,2.9460858571996456,9.225284384060892
282,3.4186472522864255,15.983894267127942,8.767270066303777
283,31.768759799705325,8.85272141529425,5.938509821601129
284,16.08653841989769,7.376218655588474,10.563620207473678
285,1.3046778193039554,8.747434916366776,10.891387441374857
286,14.6055859179711,19.900396013658895,9.545601362025227
287,3.8402047945747877,5.253772004826223,12.599443995793328
288,23.32636954697734,6.621476987649048,10.80512352539512
289,7.812285935983843,20.913933632415514,9.219396746743525
290,4.192859408654436,7.2631959636106505,9.486807802832509
291,8.229434765285433,17.033883709349993,8.424008241277232
292,12.789773783860607,10.988724771913178,11.2433945896067
293,1.1945673645016264,7.669257310101472,8.867006783455677
294,9.648779298363529,12.404887431564411,9.641081686807507
295,1.2588408135263511,8.752553610128574,8.901212315523482
296,1.3431107425222288,3.909276853087955,10.733531920586621
297,4.370187021183504,4.700619140400035,11.717522663760615
298,10.438214953578486,10.478718195669538,13.112252423319479
299,10.665319250485213,5.587657031682946,11.511981759984172
300,0.292168584794473,11.70253215406636,7.672365350205582
301,8.630513235225349,9.942343367069183,8.5852411794502
302,4.400122234529975,6.4090727287412435,11.232978895123063
303,4.84680272036316,12.481342861043503,11.078045189641179
304,2.7352407666415948,21.903627423263845,9.340422801157546
305,5.464276598708457,14.180825401086699,7.750000475266739
306,2.4790419788266416,4.792067459450124,9.846643459112757
307,1.337692024191511,11.039395337157798,9.597561139164892
308,7.829123039146895,13.536183875613583,10.083360712295246
309,10.83416392973458,20.026601912029115,6.114002216829355
310,27.28234446051145,8.263953855037888,9.763178202296013
311,11.51229001260956,10.411418876233736,10.296729839218756
312,5.056033222881244,10.507976832048568,13.309237745832009
313,2.943365799760936,11.020014320879207,7.663694300863977
314,1.5979719710855618,7.759589639911264,10.37186062393742
315,0.23639213448492286,10.555933257644122,8.707741925982303
316,3.24113115586643,12.139159488016814,9.459054388833334
317,6.5170450931858035,17.91790575351553,10.429025448066438
318,3.062753516903558,16.57659314669729,10.025433095157101
319,3.779637942540458,15.747502712883096,5.972893335089046
320,28.864804892394428,9.233994704828039,12.957861356487347
321,9.005416660636019,6.122450645704831,9.67328065407361
322,18.297934192796507,8.781094300786659,10.945598072971796
323,8.051566729511745,9.087410294964798,11.691615060817766
324,10.504315476710657,6.584975297090752,7.463658261450068
325,32.5205852031716,6.586570763249133,12.133839087677705
326,7.216427910159059,4.718537628044968,8.92805077792035
327,3.081879419027392,6.112510074774376,10.677310787891713
328,10.02411290076941,14.208094809822835,11.68873039508331
329,14.045884740015097,8.209260003940257,9.498378066097699
330,3.8198973257303326,10.6675423244657,7.566802609184941
331,10.725578360742475,17.630814494642184,11.742768625964816
332,0.1147491783187939,8.926443344492055,8.772014541457168
333,38.22578449564144,12.172103425827737,13.911066829744414
334,6.359072192938223,5.100975822871516,11.75905117375898
335,35.1303277076766,2.925376327389123,11.093278028693012
336,11.36760343146555,11.404268150595053,12.36180697322303
337,19.81278138578125,11.711265186095902,10.696549309843354
338,26.204462557111906,11.310164238548563,13.320043539480071
339,23.649411194536334,12.303113696718576,14.144413027626738
340,5.092840272116829,11.386659661590787,8.537875482317496
341,37.368593318083015,5.990193721186958,12.286560992983967
342,30.15933074461903,11.008716654964147,10.649218368579426
343,2.646333783075822,9.56487167999978,10.340915291903322
344,17.663974941581824,3.7223415925437187,12.091544534599082
345,4.21118917973824,12.657083330307099,9.46646637263264
346,2.243685506856429,8.34865769423283,10.795900374846381
347,4.448957133012629,11.371097221739506,11.921075526231911
348,10.13383842768809,11.70914521930571,9.496161177015587
349,7.9583463293424455,4.357286474260663,7.47259103084306
350,6.425731951634444,9.704285617165016,10.588250754956736
351,15.541401862250176,2.744448790490428,10.22190740501474
352,8.688817601877991,6.976221476133378,7.961222971412936
353,2.0813459252415445,3.8168907862405463,8.35151380976416
354,9.889060335825283,5.917160699700118,8.839195760125365
355,1.6697547688228305,11.110153994453011,8.940129455644017
356,22.42409472446657,15.624982314457668,8.819453978472556
357,30.046200752466834,5.556460913037369,7.229794871078734
358,16.806873354901548,9.159101771609262,11.092029792907868
359,18.021738499562197,10.660312073804473,8.974765464535011
360,12.118322521620216,5.09555763000196,9.904752680516477
361,15.865340304576575,12.855239231120185,7.070062122195907
362,10.191995839819604,11.054663853425977,9.702613189789274
363,0.8796526470565555,10.35651436372088,10.74218535161159
364,4.664800281170658,7.16144999063439,8.976540928075497
365,13.130747019678553,5.3481590231982565,9.32517269596019
366,1.4845428813002037,19.36055634437937,10.414883299690084
367,13.452294790598517,6.02752204344678,11.808866741490643
368,67.34898245076653,9.677315335608217,10.816212429468553
369,0.1852294081753288,12.318534254862639,8.983245340210528
370,2.4477915139361115,3.597712272263254,9.956048879470464
371,18.885680695155752,7.391086725575986,9.857583971670632
372,8.732031518269661,11.985136505131734,12.360562581940696
373,8.501035694186948,5.06743263283973,11.52213560144625
374,31.132268036195622,9.252576873287673,9.176859532611596
375,4.789747371544293,5.712358232978073,7.8941025462381145
376,33.007179611142995,12.878695889719307,6.878553781193294
377,7.269024034483191,11.02540497872599,11.638878203294379
378,10.329559010697617,15.832989372621924,10.618270415288206
379,1.720274550399107,5.750823153918095,8.92397677201814
380,7.108254723702081,10.312541491964701,10.275092519654477
381,0.894179644184861,20.675609476937986,9.552521057529985
382,13.189195888389449,14.449525200785036,10.12120001656037
383,4.058801082597793,17.287491438715044,9.018805039059187
384,3.0305844766150645,8.946058648361703,10.802753092794045
385,0.4247815169447084,7.465532215839259,10.716106075273126
386,8.982590145253159,10.525971681851797,11.689540947527425
387,15.476085088535784,2.374524007159814,11.072511604223513
388,1.7698859129428903,13.548598380191,9.332303496418765
389,3.4660165962727323,14.122799881238766,9.859240328846004
390,7.790653009923642,9.392611952005208,10.131703668552083
391,4.419579214853854,12.352156583175391,8.400647936926239
392,36.02852004747746,11.011858828954763,11.432139184289566
393,2.0911386875503912,9.069022436190584,9.991571600051893
394,13.743764158937871,4.512099541652816,11.75227342686205
395,0.09493756051530318,5.762549136692873,10.527610061385557
396,9.31280355081237,7.361969574079507,9.71851623367235
397,6.539497435666828,6.975951662826236,7.206372034249893
398,5.493116385155457,15.032143630440412,8.308870996528826
399,16.71996095152128,6.958516253469732,9.803815611213379
400,23.240868785635893,4.0080261480001775,11.098742445281259
401,38.64324828446175,6.7739290587050105,10.03014356877919
402,57.47797635015099,16.24561492189843,8.899023482809023
403,1.8739669313903564,9.990774407189011,8.184081204423995
404,7.260637969152319,12.656348967377946,9.272726235209985
405,1.9799141868079966,5.551513027222025,11.07731217230904
406,7.74566403458863,6.266614226025031,9.576966533750712
407,1.7905249826440064,10.633234991198828,11.728225291926442
408,21.82071955305803,8.906394378251571,7.898602842283456
409,7.235903156231654,13.603505085977332,8.618599195934031
410,21.39822033951936,4.731059203162214,13.70261124976366
411,10.31154166287765,7.0639275083552935,8.444551310934724
412,0.019946893770657198,4.590898470311101,10.345225857921342
413,4.692956940227605,4.63041348249515,7.620352426139295
414,4.588603959256708,4.0951058958461655,11.954173503741432
415,2.4359035465522836,14.854188137012889,8.010471600562257
416,1.675031674925208,10.826955490540922,11.282710190053873
417,9.416562279237663,11.446188169522673,10.140681319818205
418,1.352751567695503,9.97463952139255,6.21879454257844
419,42.01922466061987,13.206005435901261,12.882265593825085
420,6.627436805939955,7.823550472278143,11.77623925445688
421,20.712938389223858,5.455197603077991,7.686789957049229
422,12.969077329570384,8.739501476821966,10.001279952013297
423,4.7997085273670175,14.000318815063883,8.906501362751323
424,9.596019458975166,11.431563610631493,12.897256284482575
425,10.428339614620453,8.505028865136742,8.76778141307705
426,4.274025839555966,16.578268069438742,8.314728289709397
427,24.023999027392005,15.316045509781565,9.022721868345997
428,1.2890056075481386,8.294589045722276,11.034464466020134
429,7.317764796725218,15.480380733433577,13.75112732819367
430,17.64007117542378,16.313481946007727,12.767564891561069
431,11.505395934846302,9.412484149763745,11.525710740586304
432,6.086844190607887,9.121716979635249,12.440855500892225
433,8.802364942056272,12.24841374625437,7.094570482400431
434,0.8615661679816039,7.822759349439193,10.740364526864365
435,15.098013120403722,9.860660734221705,7.015544524231416
436,0.9196934941868545,17.197773205762587,10.751657292747606
437,6.82826239730854,11.777501156194752,8.96167048041872
438,3.7400456242524527,9.227055352374304,12.85883252055725
439,13.99550851749003,11.810386567866216,10.953697286148815
440,2.5624531874922822,9.36516985212811,8.572188904674478
441,3.930455885743603,3.1807294712917824,8.643421297683853
442,7.0577071646829515,13.294106730510247,7.588008743257161
443,4.030370119842865,15.094049619041977,12.91838040232638
444,23.762915306716632,4.141141641938086,10.779919485064255
445,12.86805909041,11.580070319605491,14.22417510030064
446,19.46669833889884,7.501666154847376,9.307340516531829
447,5.159543481020628,5.089110756684154,11.728246706612474
448,1.9448717431551155,11.551786758144445,12.903022247679827
449,16.418458732264394,5.114065514573023,9.02087516938915
450,2.4868032245259606,3.0109661795421965,14.01061341409349
451,11.684804799229882,10.336772959581237,8.991826052472696
452,4.285493779634351,4.4576848801882925,12.315109769597347
453,15.473272786808874,5.835801868685902,10.255096802595457
454,5.27124253732081,11.78760161467174,7.379249329461514
455,16.257693080433544,10.746985176160207,9.91604887355972
456,4.806644477332096,8.114005486166919,13.088745473783924
457,1.6768347117260376,11.558853751698972,13.524498427116304
458,13.587935007178928,10.130845754392782,9.072845751547687
459,10.695622738341056,8.29903200890229,8.997893500959938
460,1.3648894579385513,13.33628430162643,8.627855178124559
461,3.114680628359524,14.23151805358361,9.888274796848926
462,18.057331207357894,4.689369726010392,7.338128122735814
463,3.8571330280352147,4.059385638682729,8.245047435142604
464,18.399844703510563,12.459314907152587,9.608701467768782
465,5.877951368033708,4.795506174902569,9.5991289620652
466,1.5707764168768117,8.077020655574437,9.091855638381377
467,9.858466476470968,12.09403890426751,9.879497566685695
468,2.669555545233148,18.34719731542507,10.039533354622783
469,35.84502549731988,9.342881460561056,11.389667491579027
470,8.239393187417472,4.574758680578845,9.438562981538976
471,1.3151765435669405,8.425257203741888,10.694463715769684
472,3.473887706379127,20.37119170686511,9.737483712505524
473,6.12607286982167,12.372784495568862,9.695882082841235
474,5.129025322860167,5.76295673675674,10.094713699774594
475,0.2196017767230613,7.768139003093088,10.197341341642218
476,12.604101374273126,9.156771372471425,12.480838527584462
477,11.212165665477311,5.498317217447694,13.61956438747225
478,4.107345819688963,3.783078064714934,13.273185547690026
479,11.368593214813544,21.826608206400035,10.720454631535034
480,25.625753041963776,5.645167600672249,7.066019553768588
481,23.91872955673419,7.046298657493717,8.447549687748173
482,18.796491361345645,8.49876431402909,7.739757792521162
483,30.518294460160867,11.888738680278347,9.238434182034478
484,11.015011381048634,7.405553660549936,8.285281190692386
485,7.905642461379328,5.772646868755905,9.971137123508159
486,2.356124722046688,8.796197137672484,11.64633109133546
487,4.341122116282575,5.623293545284525,9.908358056140958
488,4.011426666420872,19.395940729808007,6.53005508324574
489,25.62532972910873,21.594633061412747,10.284278853672054
490,12.889356745194986,5.414836198422348,12.540251251080992
491,0.10571093816400383,8.042286369298035,10.753671143122679
492,8.185323108106305,16.188453397236795,8.618114100259687
493,2.9058496622183996,8.494233017980516,11.045450051463474
494,4.064861640548035,4.596688412341766,14.718924655231131
495,10.33855117141176,4.475763172295077,8.798592069502275
496,5.35498301331419,12.652192220371806,11.473056305524379
497,15.059850783012493,14.279302490068222,9.54680981853315
498,6.461544058705393,9.3190536103802,10.802030828986997
499,21.998910512616742,9.763328757308713,10.308942479228968
500,4.136180638172175,2.8053139212148706,11.48698758950447
501,0.3821661442740699,13.380887281900367,10.053736888258529
502,2.482961274425502,8.751080651483871,10.47708427745257
503,1.2878855426836682,3.837239732324961,13.15801253711682
504,19.098156645182854,8.539496507716972,10.015188167366814
505,3.128551578570592,8.451324462902999,8.19580335972622
506,0.1794817499186054,6.639437462192426,7.0368705153500235
507,2.347408185689375,7.408268575825899,9.127683735212345
508,6.108975928184268,7.042041685839403,9.9702767334097
509,3.242208059479178,5.9159673676923905,11.52459613116743
510,9.947114498859769,10.042979237033016,10.791902606386763
511,0.8228217026920283,4.259208705849026,10.15626575495207
512,11.790651910369675,11.397233410159403,10.699271060877425
513,7.742731235499499,15.187842267617484,7.364257210345576
514,0.11458536141092619,8.072933224405544,10.257299092465939
515,1.0047528694629189,6.491769618901036,8.622818542699303
516,4.004528991667622,6.4213267783682095,9.754443466630935
517,2.4769794508612057,16.262352149774564,13.266157642354074
518,6.226214386732787,12.84116991163749,10.553972204643298
519,9.31612714633875,7.683112663282534,11.629339836387478
520,1.8726694984955419,10.472863265399798,12.20597559882662
521,3.7026416942713802,8.82043805255555,10.565202496544797
522,8.384632448479445,22.227349289057948,10.18450363172853
523,12.442010031424072,10.596295527983212,10.080655542487019
524,11.430041566790916,16.577475672423972,12.609127687250412
525,8.190674900032821,9.96955575375151,9.65688252905536
526,1.143518051110625,8.802222132031245,8.567582181740217
527,3.1590965315317714,13.227271786282781,10.548670929085839
528,5.4392694732467355,3.920613221279224,7.1360450801356246
529,2.048840061171011,13.369634519532989,12.430111411152833
530,13.252016652775486,7.20844974157834,10.475055844445375
